0.0000053833 38.0111388139 0.4514138487
0.0000054920 38.7479987354 0.4514138487
0.0000056030 39.4991432600 0.4514138487
0.0000057162 40.2648492979 0.4514138487
0.0000058317 41.0453991269 0.4514138487
0.0000059495 41.8410804963 0.4514138487
0.0000060696 42.6521867332 0.4514138487
0.0000061923 43.4790168504 0.4514138487
0.0000063174 44.3218756563 0.4514138487
0.0000064450 45.1810738679 0.4514138487
0.0000065752 46.0569282250 0.4514138487
0.0000067080 46.9497616065 0.4514138487
0.0000068435 47.8599031501 0.4514138487
0.0000069818 48.7876883732 0.4514138487
0.0000071228 49.7334592966 0.4514138487
0.0000072667 50.6975645704 0.4514138487
0.0000074135 51.6803596028 0.4514138487
0.0000075632 52.6822066909 0.4514138487
0.0000077160 53.7034751541 0.4514138487
0.0000078719 54.7445414704 0.4514138487
0.0000080309 55.8057894150 0.4514138487
0.0000081932 56.8876102018 0.4514138487
0.0000083587 57.9904026274 0.4514138487
0.0000085275 59.1145732184 0.4514138487
0.0000086998 60.2605363808 0.4514138487
0.0000088756 61.4287145528 0.4514138487
0.0000090549 62.6195383609 0.4514138487
0.0000092378 63.8334467780 0.4514138487
0.0000094244 65.0708872853 0.4514138487
0.0000096148 66.3323160374 0.4514138487
0.0000098090 67.6181980302 0.4514138487
0.0000100072 68.9290072725 0.4514138487
0.0000102093 70.2652269601 0.4514138487
0.0000104156 71.6273496545 0.4514138487
0.0000106260 73.0158774639 0.4514138487
0.0000108406 74.4313222286 0.4514138487
0.0000110596 75.8742057092 0.4514138487
0.0000112830 77.3450597793 0.4514138487
0.0000115110 78.8444266209 0.4514138487
0.0000117435 80.3728589247 0.4514138487
0.0000119807 81.9309200936 0.4514138487
0.0000122228 83.5191844500 0.4514138487
0.0000124697 85.1382374478 0.4514138487
0.0000127216 86.7886758880 0.4514138487
0.0000129786 88.4711081383 0.4514138487
0.0000132408 90.1861543576 0.4514138487
0.0000135082 91.9344467244 0.4514138487
0.0000137811 93.7166296697 0.4514138487
0.0000140595 95.5333601143 0.4514138487
0.0000143436 97.3853077111 0.4514138487
0.0000146333 99.2731550914 0.4514138487
0.0000149289 101.1975983790 0.4514138487
0.0000152305 103.1593475953 0.4514138487
0.0000155382 105.1591254761 0.4514138487
0.0000158521 107.1976687045 0.4514138487
0.0000161723 109.2757288325 0.4514138487
0.0000164990 111.3940718499 0.4514138487
0.0000168323 113.5534787363 0.4514138487
0.0000171723 115.7547451176 0.4514138487
0.0000175193 117.9986826409 0.4514138487
0.0000178732 120.2861183802 0.4514138487
0.0000182342 122.6178956723 0.4514138487
0.0000186026 124.9948741969 0.4514138487
0.0000189784 127.4179295765 0.4514138487
0.0000193618 129.8879549948 0.4514138487
0.0000197529 132.4058608291 0.4514138487
0.0000201519 134.9725750621 0.4514138487
0.0000205590 137.5890444682 0.4514138487
0.0000209744 140.2562327113 0.4514138487
0.0000213981 142.9751228164 0.4514138487
0.0000218303 145.7467168446 0.4514138487
0.0000222713 148.5720360919 0.4514138487
0.0000227212 151.4521225309 0.4514138487
0.0000231802 154.3880373417 0.4514138487
0.0000236485 157.3808630609 0.4514138487
0.0000241263 160.4317021806 0.4514138487
0.0000246136 163.5416790354 0.4514138487
0.0000251109 166.7119402097 0.4514138487
0.0000256181 169.9436541916 0.4514138487
